R_45Class39 (6).jpg,4.66995e-10,3.04213e-12,1.77621e-10,8.35403e-08,1.21369e-11,5.75824e-09,4.04242e-09,2.4784e-10,4.27005e-07,5.57632e-08,2.10029e-09,0.00575104,1.33016e-09,3.20458e-09,4.01833e-08,7.46404e-10,1.4668e-12,4.98336e-13,2.76448e-06,0.000304934,1.85907e-07,8.9605e-10,2.24193e-13,1.75362e-09,1.34678e-09,8.61213e-12,3.81001e-11,4.93055e-10,8.38511e-10,2.61751e-11,4.17833e-11,0.00022502,8.35797e-07,1.71268e-10,3.16383e-10,6.63467e-08,3.69359e-10,2.60694e-06,6.53359e-12,8.3248e-12,6.27115e-10,7.86284e-12,1.46806e-11,0.993712
R_180Class28 (4).jpg,4.02331e-09,2.06992e-12,2.51562e-11,5.584e-10,1.20722e-11,1.28484e-06,5.13269e-09,4.02794e-08,0.940519,5.15894e-09,8.30083e-06,7.48792e-05,1.55698e-07,1.82798e-07,6.24714e-11,1.05231e-09,8.09943e-14,1.30218e-13,5.58445e-08,0.000661462,0.0299476,9.73821e-09,1.47506e-15,1.48598e-06,1.63353e-08,7.39422e-10,1.0941e-11,1.7672e-13,2.65567e-09,4.76872e-11,5.50569e-09,3.88592e-06,1.32986e-06,5.51543e-09,1.59088e-07,1.74819e-07,9.72494e-11,4.27094e-09,1.60925e-13,1.92471e-14,2.6367e-07,1.10968e-10,1.05487e-12,0.0287798
R_135Class26 (6).jpg,1.74335e-08,4.78885e-10,8.89222e-09,2.36898e-06,1.81359e-10,3.81619e-07,2.85906e-07,3.0051e-08,0.000629778,0.000243383,1.55365e-06,0.000636713,4.94815e-08,0.000119629,4.56758e-08,4.26596e-09,2.48376e-10,7.90939e-11,0.354727,2.27651e-05,0.000199436,5.37161e-10,1.76e-10,1.46712e-05,8.26895e-07,1.81008e-08,2.45163e-10,9.3225e-09,7.04251e-07,2.27352e-08,2.78766e-08,0.000137663,7.28908e-06,6.28642e-09,1.71829e-07,8.6375e-08,1.25855e-08,4.56855e-06,2.07485e-09,4.62322e-11,4.72916e-06,2.48958e-08,1.30465e-09,0.643245
R_0Class34 (4).jpg,8.70271e-05,9.9395e-08,5.82816e-06,3.09832e-06,1.04552e-06,7.3406e-06,3.55218e-05,6.97168e-06,1.85411e-06,4.10024e-05,7.22307e-08,1.06995e-05,0.00295646,1.98442e-06,0.00132781,0.00350368,1.29227e-07,1.04653e-07,5.08971e-08,7.35483e-06,1.46852e-07,4.36704e-07,3.15953e-07,7.99857e-08,2.74465e-06,7.27199e-07,0.000142487,0.983546,0.00748798,5.5162e-07,2.50465e-07,9.11524e-06,1.5117e-06,2.90566e-08,8.45572e-08,1.20222e-05,5.38414e-07,2.1817e-06,5.71855e-08,9.87704e-05,1.0486e-07,1.32353e-08,0.000487101,0.000208378
R_45Class32 (11).jpg,0.00997796,0.000271877,1.15816e-05,1.51922e-05,5.32532e-05,0.0952782,3.35743e-05,0.00127159,0.4033,0.0210039,1.90867e-05,2.30118e-05,0.0438434,0.00114791,0.000304111,0.349548,1.3505e-05,2.6632e-06,2.37288e-05,2.86922e-05,0.000101858,7.03986e-07,1.08019e-06,0.0124216,0.000228328,0.041924,2.29193e-05,3.49969e-05,0.0100492,0.00736051,0.000486938,7.67892e-06,1.3686e-05,7.38326e-07,1.10855e-05,0.000246998,9.80764e-05,9.20612e-07,1.17191e-06,2.36063e-05,2.58464e-05,4.44908e-07,0.000357469,0.000409826
R_90Class5 (11).jpg,0.379172,0.000103318,7.54462e-06,7.22827e-07,0.00126601,3.95057e-05,4.72224e-05,0.569456,4.07269e-06,1.90714e-06,1.07841e-06,1.17565e-07,0.00274448,1.24434e-05,7.85996e-05,0.00319909,2.82483e-05,3.60216e-07,3.42563e-08,1.37416e-05,1.17257e-08,4.45344e-07,4.62793e-06,3.27565e-05,0.00046181,0.00010626,1.08132e-05,0.000159019,0.0133961,0.0105756,0.00300539,1.33395e-06,3.02711e-05,1.47609e-08,2.11067e-08,8.46965e-05,3.75729e-06,7.56072e-08,2.1556e-08,0.015943,2.57359e-07,2.12112e-07,6.41748e-06,1.23358e-06
R_90Class13 (2).jpg,6.02949e-06,9.02252e-07,8.12849e-11,7.96352e-14,0.922678,5.05073e-08,1.10598e-11,7.53791e-07,6.24787e-11,1.39496e-12,3.72586e-12,6.45928e-14,0.000378875,4.72544e-12,1.64848e-11,0.0769106,6.49185e-12,3.24386e-10,1.97202e-15,4.03429e-11,7.86684e-13,3.03978e-11,1.56038e-10,3.65925e-11,8.38618e-10,1.88137e-09,1.23432e-08,1.21408e-09,7.13119e-09,1.07801e-06,4.95432e-07,2.55177e-12,5.44616e-11,2.18651e-12,3.87028e-11,2.74727e-10,1.01791e-09,4.43977e-13,1.94652e-14,2.29949e-05,1.43459e-13,1.84021e-13,6.49696e-09,2.48725e-12
R_90Class28 (16).jpg,1.98971e-09,1.24572e-11,5.16299e-12,1.51393e-11,4.89133e-11,1.43186e-09,1.48283e-09,6.81002e-08,0.00131773,2.08639e-11,0.000518655,8.86209e-07,5.28637e-08,3.14229e-06,1.17741e-09,9.5672e-11,1.38938e-12,4.77892e-13,5.34821e-10,0.0336501,0.953566,1.44595e-07,1.07606e-13,4.18699e-08,3.64001e-07,3.06164e-11,1.19182e-10,1.62338e-11,1.85586e-08,5.43395e-11,2.86193e-10,5.42054e-08,3.53246e-07,0.000311256,3.8483e-08,3.11593e-07,2.30055e-10,1.66989e-09,4.30993e-13,7.47971e-14,6.35943e-08,2.48923e-09,6.03358e-13,0.0106305
R_270Class35 (6).jpg,2.86742e-08,2.29038e-09,8.13514e-09,2.05404e-07,2.18161e-09,6.97341e-06,1.87285e-07,7.97111e-06,0.000273584,1.11982e-06,8.67902e-07,3.8272e-08,0.000120521,0.000241071,3.82471e-05,3.66454e-05,3.53644e-09,6.5764e-11,1.93344e-08,2.59265e-09,3.71146e-07,3.66843e-10,1.08866e-09,2.60587e-08,1.03756e-07,4.08295e-05,1.72259e-07,0.00010513,0.999103,4.5917e-08,1.25258e-07,1.64244e-07,4.007e-08,7.625e-08,7.75998e-08,2.07834e-05,1.54904e-09,1.80151e-10,7.83379e-10,6.26018e-09,1.69348e-07,1.37917e-08,1.86186e-08,9.00869e-07
R_45Class19 (2).jpg,3.41452e-11,2.08688e-12,5.86637e-12,1.62734e-12,1.31104e-12,3.58181e-10,4.54249e-10,1.21961e-07,0.000657806,1.24305e-13,0.999194,7.22646e-09,7.61045e-11,3.24364e-07,3.04366e-12,5.38834e-12,6.02112e-14,5.03287e-13,2.27314e-12,1.51967e-08,0.000143237,4.13616e-10,1.55523e-15,1.95784e-09,7.61594e-09,5.81292e-11,5.84811e-13,7.73632e-13,4.52564e-09,1.45859e-12,2.89805e-10,1.73823e-08,5.33236e-08,2.08488e-06,8.43378e-10,6.93054e-09,6.27681e-10,6.85268e-14,1.1385e-13,7.38666e-15,5.38956e-09,2.18787e-07,1.58871e-14,1.92547e-06
R_135Class2 (7).jpg,2.80989e-07,1.4216e-09,6.69191e-08,5.77538e-07,1.09681e-08,6.03435e-07,1.00565e-07,2.99542e-08,1.99638e-05,8.66168e-06,1.20285e-07,0.224888,5.49706e-07,2.20091e-07,6.21497e-07,2.43011e-08,6.96438e-10,1.09959e-09,0.000391962,0.00201066,2.26593e-05,5.6047e-08,1.46882e-09,4.34686e-06,9.24987e-08,1.75252e-09,9.6302e-09,6.18199e-09,1.18322e-08,9.19076e-09,5.81779e-09,9.05763e-06,2.13968e-06,2.38284e-08,1.56847e-06,1.42161e-06,9.47915e-09,8.44029e-05,1.16415e-09,1.58684e-09,9.15998e-08,2.31372e-09,1.04735e-08,0.772551
R_0Class8 (6).jpg,8.08742e-08,2.93951e-07,0.000871145,1.46239e-10,1.92546e-08,2.583e-07,9.3902e-08,2.57691e-10,2.22417e-10,2.1477e-07,2.10395e-10,6.04371e-07,2.81286e-06,2.59977e-10,7.64881e-06,0.48889,7.85646e-10,2.45014e-10,4.50828e-11,1.61003e-07,4.57291e-11,1.40063e-10,1.06494e-09,1.11208e-10,8.63988e-10,5.03441e-10,3.45847e-07,0.434471,3.36492e-09,1.04386e-09,5.62931e-11,8.26885e-09,5.91458e-09,1.47538e-11,9.43017e-10,6.16867e-08,1.52343e-06,1.05909e-08,2.5117e-10,1.55777e-06,3.43973e-11,2.05061e-11,0.0757481,3.90113e-06
R_315Class39 (3).jpg,3.98283e-09,1.11861e-11,1.00118e-09,5.41977e-08,2.17645e-10,5.77886e-08,9.69103e-09,1.66751e-09,8.71867e-06,2.05904e-08,3.41626e-08,0.00190891,1.54937e-07,8.3194e-09,2.73264e-08,9.66585e-10,5.66489e-12,5.55619e-13,2.82642e-05,5.95642e-05,2.38216e-06,1.86013e-09,4.94463e-13,1.82651e-08,2.47778e-09,4.56551e-10,1.04823e-10,1.85033e-10,2.07506e-09,3.65287e-10,1.98142e-09,0.000868827,3.1937e-05,1.11653e-09,2.47196e-08,2.6349e-07,1.91002e-10,1.00463e-07,2.87023e-12,7.67779e-12,2.71389e-09,1.40205e-10,6.75628e-11,0.997091
R_45Class44 (3).jpg,0.0417252,3.23717e-05,8.5401e-05,0.00020848,1.3952e-05,0.00248534,0.00405872,0.00066899,0.0516011,0.668605,8.87104e-05,0.00165112,0.00822155,0.00122102,0.000154927,0.0110682,1.03781e-05,1.89164e-05,0.000249774,0.0232224,0.00030286,4.10218e-05,7.58841e-07,0.0118366,0.000841234,0.000246863,8.52319e-05,0.000374495,0.0201409,0.00152438,0.000941293,0.000549,0.000367111,1.86259e-07,1.53179e-06,0.000117825,0.000502049,0.000342417,9.23098e-06,4.50372e-05,5.24761e-05,4.0299e-07,0.000414538,0.145871
R_315Class36 (8).jpg,0.657885,1.9279e-05,1.544e-09,9.52853e-12,1.27474e-05,1.62825e-07,1.42608e-09,0.00189379,1.87423e-08,1.10946e-08,4.77184e-10,1.65228e-11,4.41969e-05,1.50989e-08,9.42026e-10,0.000195937,9.23904e-09,4.70102e-07,1.24059e-11,1.3979e-07,7.31598e-11,3.22171e-10,3.65185e-08,7.44722e-06,5.47108e-07,1.1163e-08,8.84421e-09,7.28768e-09,5.90553e-06,0.339892,8.4698e-06,2.59266e-11,1.49053e-09,1.9571e-11,4.23818e-11,2.68693e-09,1.66062e-09,2.50094e-10,1.07883e-11,3.38496e-05,3.10311e-11,3.05063e-10,2.99057e-07,1.91646e-10
R_225Class21 (4).jpg,3.14089e-07,5.26199e-09,2.30801e-08,7.69323e-06,1.08856e-09,2.23318e-06,3.69704e-06,2.45036e-05,0.00103978,0.000164609,2.28179e-07,4.38807e-07,6.89871e-06,0.420618,4.1426e-05,7.71995e-07,1.40903e-08,1.10639e-10,2.72418e-06,1.36894e-07,3.81549e-07,1.7714e-10,7.71198e-09,8.46364e-06,3.1684e-06,9.80679e-06,1.40951e-08,9.36258e-05,0.577788,4.25768e-08,3.2304e-08,4.0524e-07,3.6743e-07,1.21097e-09,1.40899e-08,1.40666e-05,1.10138e-08,6.35169e-08,1.29368e-08,5.65125e-09,3.28385e-07,1.23652e-09,2.57027e-07,0.000167686
R_135Class38 (6).jpg,1.74571e-08,6.56749e-11,1.53447e-08,9.28352e-07,8.4704e-11,1.87191e-07,4.71925e-08,4.4851e-09,7.68144e-06,3.74629e-07,4.56411e-08,0.00861335,2.22484e-08,1.60843e-07,1.75169e-07,2.90647e-09,3.03211e-11,1.86819e-11,0.000430022,0.000266575,1.41204e-05,1.01501e-08,1.21043e-11,4.28098e-08,2.63328e-08,1.87158e-10,1.69522e-10,1.85274e-09,1.54447e-08,3.14118e-10,1.1611e-09,0.00391541,1.61151e-05,9.86298e-09,9.59497e-08,1.23089e-06,2.23079e-09,6.16358e-06,1.45647e-10,1.03401e-10,1.86732e-08,1.55968e-09,1.08606e-10,0.986727
R_90Class4 (8).jpg,7.65681e-10,1.26185e-10,1.1006e-11,2.56355e-11,3.81213e-10,1.36825e-10,2.19854e-10,1.14483e-08,1.83464e-06,2.80563e-12,8.13477e-05,5.62222e-08,1.15391e-09,3.47891e-07,2.1598e-08,3.24198e-10,2.11562e-12,3.35245e-12,1.30649e-10,0.000629303,0.775187,7.34366e-06,6.49395e-14,6.8368e-09,5.24514e-08,2.09655e-11,8.27117e-11,1.0704e-10,1.11003e-08,5.22202e-11,1.28782e-10,2.30562e-08,7.39696e-07,0.223505,5.79369e-08,2.9679e-06,1.3407e-09,5.69074e-10,1.05367e-11,2.10745e-12,8.93229e-09,9.0378e-08,5.152e-13,0.000584104
R_315Class3 (4).jpg,0.00190897,5.40791e-06,1.62092e-05,7.33128e-07,4.46659e-05,1.8428e-05,2.90102e-06,0.000124277,1.72743e-06,4.09832e-06,8.03352e-08,2.93477e-07,0.0716598,8.05532e-06,0.00472939,0.202694,2.52906e-06,9.9543e-07,2.828e-08,4.56151e-07,9.18715e-08,5.04004e-08,2.20915e-05,6.89787e-08,9.18095e-05,7.64586e-06,4.80075e-06,0.331028,0.382645,7.78984e-05,4.91841e-06,5.3176e-06,8.84661e-06,3.37884e-08,2.19203e-07,0.00011777,7.91244e-07,5.75348e-07,2.5835e-08,0.00431145,8.53538e-09,3.90347e-08,0.000437605,1.18636e-05
R_45Class39 (2).jpg,4.25861e-09,4.45416e-12,5.65538e-10,4.54787e-08,1.04421e-10,1.80497e-08,3.0295e-08,2.80164e-09,0.000251384,3.20469e-09,4.0367e-07,0.00118394,7.37704e-08,7.68057e-08,5.73333e-09,3.77223e-10,2.24468e-12,7.05209e-13,5.52004e-07,0.000490834,2.98647e-05,3.80165e-08,1.14379e-13,5.66511e-09,3.01665e-08,1.12073e-10,1.30222e-10,1.68666e-10,1.88287e-08,1.14109e-10,3.70303e-09,0.000341134,5.71941e-05,3.52133e-09,4.7033e-09,3.52212e-07,1.08818e-09,3.00514e-07,4.45333e-12,7.93731e-12,5.56554e-09,2.59992e-10,2.93319e-12,0.997644
R_135Class15 (2).jpg,9.90426e-06,2.2785e-07,0.000932071,7.91091e-05,5.04755e-07,0.00159533,0.00349797,4.56321e-05,0.000140532,5.49489e-05,2.79799e-06,0.0159178,0.00324476,1.93043e-05,0.0315608,0.00308189,7.13285e-08,9.31122e-09,7.16546e-06,0.000377194,7.76074e-06,6.06994e-07,2.76262e-09,3.83957e-07,2.45876e-06,6.81262e-07,7.27154e-06,0.146758,0.00362906,8.38115e-07,6.18316e-07,0.0463958,0.00374509,1.16272e-07,5.12057e-07,0.0365373,5.4095e-06,4.0056e-05,6.3912e-07,5.89792e-06,1.3485e-07,1.42832e-07,2.23031e-05,0.70227
R_90Class4 (5).jpg,1.30123e-07,2.88357e-08,1.04172e-08,5.54341e-08,1.15916e-07,3.57327e-07,9.77649e-08,3.35498e-06,0.0010779,3.68821e-10,0.0393764,2.08869e-05,3.6222e-06,3.12591e-06,1.21863e-05,3.88142e-07,4.18959e-10,2.46145e-10,7.33382e-09,0.000126933,0.268242,3.19616e-05,2.06144e-11,4.26935e-08,1.0383e-06,2.86338e-08,3.98051e-08,1.86042e-07,1.80479e-05,3.82702e-08,7.28015e-08,0.000630717,0.000367966,0.648568,4.3872e-06,0.0171306,6.86426e-08,3.6851e-08,4.19302e-09,7.8012e-10,9.52438e-07,4.54641e-06,5.9678e-11,0.0243745
R_225Class17 (2).jpg,8.88557e-09,2.11422e-10,1.56563e-09,4.38502e-09,4.67833e-10,5.6764e-05,8.28039e-08,3.54837e-06,0.998641,3.96043e-07,2.43715e-06,2.29859e-06,9.06562e-06,6.56234e-06,1.11911e-07,5.92181e-08,1.34923e-11,6.43171e-13,3.80521e-08,1.56733e-07,5.22696e-06,3.801e-11,5.22821e-13,2.07642e-06,3.28213e-08,1.59406e-06,2.07958e-10,2.00413e-10,1.17595e-06,2.64482e-09,2.65366e-08,1.20264e-06,1.65256e-06,2.74238e-09,3.65264e-07,8.94866e-06,1.78257e-09,1.83432e-09,3.9317e-12,1.03276e-11,4.04938e-08,2.64817e-10,3.05907e-10,0.00125474
